id,nombre,edad,ciudad,carrera,semestre,promedio,trabaja,ingreso_mensual,internet,computadora
9048,Carlos 9048,18,Guatemala,Ing. Eléctrica,3,89,False,3555,False,False
9049,Sofía 9049,21,Guatemala,Ing. Electrónica,1,65,True,2836,False,False
9050,Carlos 9050,21,Mixco,Ing. Eléctrica,4,76,True,5228,True,True
9051,Ana 9051,21,Villa Nueva,Ing. Sistemas,1,86,False,7994,False,False
9052,Ana 9052,29,Quetzaltenango,Ing. Eléctrica,8,75,True,2095,True,False
9053,Ana 9053,29,Antigua,Ing. Electrónica,2,92,True,3663,False,True
9054,Paola 9054,19,Antigua,Ing. Sistemas,4,71,True,6022,False,False
9055,Carlos 9055,30,Mixco,Ing. Sistemas,8,67,False,5622,False,False
9056,Sofía 9056,19,Antigua,Ing. Sistemas,6,100,False,2758,True,False
9057,Luis 9057,21,Antigua,Ing. Eléctrica,5,72,True,4333,False,True
9058,Carlos 9058,21,Mixco,Ing. Sistemas,3,60,False,2166,False,False
9059,Luis 9059,25,Mixco,Ing. Sistemas,8,76,True,7724,True,False
9060,Sofía 9060,28,Guatemala,Ing. Sistemas,9,93,True,4795,False,False
9061,Javier 9061,30,Guatemala,Ing. Eléctrica,3,96,True,3855,True,False
9062,Sofía 9062,27,Quetzaltenango,Ing. Eléctrica,10,82,True,7108,False,False
9063,Paola 9063,18,Antigua,Ing. Sistemas,6,93,True,3976,False,False
9064,Sofía 9064,21,Mixco,Ing. Electrónica,3,73,False,4960,False,False
9065,Luis 9065,18,Villa Nueva,Ing. Eléctrica,1,89,False,3635,True,False
9066,Diego 9066,23,Antigua,Ing. Electrónica,7,73,False,2654,False,True
9067,Sofía 9067,28,Antigua,Ing. Sistemas,10,90,True,4445,False,True
9068,Sofía 9068,19,Mixco,Ing. Sistemas,2,81,True,7449,True,True
9069,Lucía 9069,22,Antigua,Ing. Eléctrica,5,97,True,4575,False,True
9070,Javier 9070,26,Quetzaltenango,Ing. Sistemas,3,80,True,3770,False,True
9071,Carlos 9071,25,Antigua,Ing. Electrónica,1,66,True,3399,True,False
9072,Lucía 9072,30,Guatemala,Ing. Eléctrica,1,82,False,7360,True,False
9073,Ana 9073,23,Guatemala,Ing. Electrónica,4,60,True,7647,False,False
9074,Javier 9074,19,Villa Nueva,Ing. Electrónica,1,62,True,3101,True,True
9075,Carlos 9075,28,Guatemala,Ing. Sistemas,2,69,False,7821,True,False
9076,Paola 9076,24,Guatemala,Ing. Eléctrica,10,82,False,3827,False,False
9077,Paola 9077,24,Guatemala,Ing. Electrónica,5,69,False,5043,False,True
9078,Paola 9078,28,Guatemala,Ing. Electrónica,5,85,False,2274,False,True
9079,Diego 9079,25,Guatemala,Ing. Electrónica,8,87,True,5351,False,True
9080,María 9080,26,Quetzaltenango,Ing. Sistemas,2,89,False,4741,True,False
9081,María 9081,23,Guatemala,Ing. Sistemas,8,76,False,7786,False,False
9082,Carlos 9082,26,Quetzaltenango,Ing. Electrónica,8,92,False,6460,True,True
9083,Sofía 9083,19,Antigua,Ing. Eléctrica,10,68,False,5017,True,False
9084,Paola 9084,30,Quetzaltenango,Ing. Electrónica,5,64,True,6937,False,True
9085,Diego 9085,23,Villa Nueva,Ing. Sistemas,9,85,False,6622,True,True
9086,Lucía 9086,28,Villa Nueva,Ing. Eléctrica,5,91,True,5403,True,False
9087,Luis 9087,22,Mixco,Ing. Electrónica,3,79,False,5258,False,False
9088,Ana 9088,27,Quetzaltenango,Ing. Electrónica,1,86,True,7258,True,True
9089,Andrés 9089,29,Villa Nueva,Ing. Eléctrica,2,63,True,7946,True,False
9090,Andrés 9090,21,Villa Nueva,Ing. Electrónica,8,62,False,4259,True,False
9091,Andrés 9091,18,Quetzaltenango,Ing. Eléctrica,7,67,True,4163,False,False
9092,Sofía 9092,22,Quetzaltenango,Ing. Sistemas,7,95,False,5175,False,True
9093,Luis 9093,22,Mixco,Ing. Electrónica,8,82,False,6900,True,False
9094,Lucía 9094,20,Guatemala,Ing. Sistemas,9,97,True,2904,False,True
9095,Ana 9095,30,Antigua,Ing. Sistemas,6,87,True,2015,True,False
9096,Paola 9096,18,Antigua,Ing. Sistemas,10,84,True,6457,True,False
9097,Lucía 9097,21,Mixco,Ing. Eléctrica,1,93,True,3196,False,True
9098,Sofía 9098,22,Guatemala,Ing. Sistemas,4,75,False,7424,True,True
9099,Lucía 9099,19,Antigua,Ing. Sistemas,4,73,False,4154,False,False
9100,Diego 9100,27,Mixco,Ing. Sistemas,1,71,False,7812,True,True
9101,Andrés 9101,27,Quetzaltenango,Ing. Sistemas,1,70,True,4579,False,True
9102,Javier 9102,22,Quetzaltenango,Ing. Eléctrica,2,95,True,5330,True,False
9103,Javier 9103,29,Quetzaltenango,Ing. Electrónica,3,68,True,2108,True,False
9104,Luis 9104,20,Antigua,Ing. Eléctrica,6,92,False,3150,True,False
9105,Sofía 9105,21,Villa Nueva,Ing. Eléctrica,2,98,False,3100,True,True
9106,Sofía 9106,29,Villa Nueva,Ing. Electrónica,8,91,True,7462,False,True
9107,Paola 9107,25,Mixco,Ing. Sistemas,6,68,False,4093,False,True
9108,Sofía 9108,28,Antigua,Ing. Electrónica,9,69,False,7777,False,False
9109,Luis 9109,22,Villa Nueva,Ing. Sistemas,10,87,True,7569,True,False
9110,Ana 9110,21,Guatemala,Ing. Sistemas,1,84,False,5945,False,True
9111,Sofía 9111,23,Guatemala,Ing. Electrónica,7,94,False,5359,False,True
9112,Sofía 9112,23,Guatemala,Ing. Eléctrica,10,66,False,4930,False,False
9113,Diego 9113,30,Antigua,Ing. Sistemas,1,94,False,4994,False,True
9114,Luis 9114,27,Villa Nueva,Ing. Electrónica,2,95,False,7246,True,False
9115,Sofía 9115,29,Villa Nueva,Ing. Eléctrica,8,72,True,7501,True,True
9116,Lucía 9116,21,Mixco,Ing. Eléctrica,7,66,True,5988,True,False
9117,Sofía 9117,28,Villa Nueva,Ing. Electrónica,2,77,True,7958,True,True
9118,Carlos 9118,20,Villa Nueva,Ing. Eléctrica,5,88,True,6338,True,True
9119,Sofía 9119,19,Villa Nueva,Ing. Eléctrica,2,63,False,3191,False,True
9120,Diego 9120,30,Villa Nueva,Ing. Sistemas,8,77,True,5017,True,False
9121,María 9121,20,Guatemala,Ing. Sistemas,3,74,False,5016,False,False
9122,Sofía 9122,22,Antigua,Ing. Eléctrica,4,95,False,4931,False,False
9123,María 9123,18,Guatemala,Ing. Electrónica,10,96,True,3943,True,False
9124,Andrés 9124,19,Antigua,Ing. Sistemas,4,74,False,6194,True,False
9125,Lucía 9125,19,Antigua,Ing. Electrónica,10,66,True,5323,True,False
9126,Javier 9126,26,Quetzaltenango,Ing. Electrónica,10,60,True,5043,True,False
9127,Carlos 9127,30,Mixco,Ing. Electrónica,1,78,False,4773,True,False
9128,Ana 9128,27,Quetzaltenango,Ing. Electrónica,3,60,False,7205,False,True
9129,Javier 9129,28,Villa Nueva,Ing. Eléctrica,7,88,False,3032,True,False
9130,Andrés 9130,28,Mixco,Ing. Electrónica,1,98,True,7902,False,True
9131,Paola 9131,22,Guatemala,Ing. Eléctrica,3,73,False,3041,True,False
9132,Andrés 9132,30,Mixco,Ing. Sistemas,5,66,False,3199,False,False
9133,María 9133,28,Villa Nueva,Ing. Eléctrica,10,77,True,3949,True,True
9134,Ana 9134,19,Guatemala,Ing. Eléctrica,7,88,False,5081,False,False
9135,Carlos 9135,28,Guatemala,Ing. Eléctrica,9,84,True,3721,False,False
9136,Lucía 9136,30,Quetzaltenango,Ing. Electrónica,4,86,True,3653,False,False
9137,Ana 9137,18,Villa Nueva,Ing. Sistemas,6,94,True,7186,False,False
9138,Sofía 9138,25,Guatemala,Ing. Electrónica,9,71,True,3112,True,False
9139,Luis 9139,27,Antigua,Ing. Eléctrica,4,90,True,3261,True,True
9140,Lucía 9140,22,Guatemala,Ing. Eléctrica,4,67,False,2974,False,True
9141,Javier 9141,27,Antigua,Ing. Electrónica,4,83,True,4193,True,False
9142,María 9142,18,Antigua,Ing. Sistemas,8,85,False,5810,False,True
9143,Ana 9143,24,Villa Nueva,Ing. Sistemas,9,75,False,7295,False,False
9144,Sofía 9144,19,Antigua,Ing. Eléctrica,4,78,True,6536,True,False
9145,Lucía 9145,20,Antigua,Ing. Sistemas,4,68,True,3921,True,False
9146,Luis 9146,20,Guatemala,Ing. Eléctrica,9,72,True,4010,True,False
9147,Paola 9147,30,Guatemala,Ing. Sistemas,9,92,True,7445,False,False
9148,Andrés 9148,29,Quetzaltenango,Ing. Eléctrica,3,71,True,3764,True,False
9149,Luis 9149,24,Antigua,Ing. Sistemas,6,94,True,6509,False,True
9150,Diego 9150,29,Villa Nueva,Ing. Eléctrica,7,100,True,4865,True,False
9151,Ana 9151,23,Quetzaltenango,Ing. Eléctrica,8,67,True,2575,False,False
9152,Lucía 9152,24,Mixco,Ing. Eléctrica,9,86,True,3512,False,True
9153,Diego 9153,19,Guatemala,Ing. Eléctrica,2,90,False,4411,True,True
9154,Paola 9154,18,Guatemala,Ing. Sistemas,5,67,True,5897,False,True
9155,Andrés 9155,30,Antigua,Ing. Eléctrica,1,100,False,7128,True,False
9156,Ana 9156,21,Villa Nueva,Ing. Eléctrica,6,68,True,7615,True,True
9157,Paola 9157,22,Guatemala,Ing. Electrónica,7,67,True,3676,False,True
9158,Javier 9158,28,Villa Nueva,Ing. Electrónica,3,67,False,3956,False,False
9159,Paola 9159,26,Mixco,Ing. Sistemas,10,73,True,2521,True,True
9160,Javier 9160,25,Antigua,Ing. Eléctrica,6,93,True,7588,True,False
9161,Luis 9161,27,Mixco,Ing. Electrónica,10,80,False,3586,True,False
9162,María 9162,25,Villa Nueva,Ing. Sistemas,1,80,False,5542,False,True
9163,María 9163,20,Villa Nueva,Ing. Eléctrica,6,99,False,4276,False,True
9164,Sofía 9164,29,Guatemala,Ing. Sistemas,5,65,True,6883,True,True
9165,María 9165,18,Villa Nueva,Ing. Electrónica,7,85,True,4112,False,False
9166,Javier 9166,30,Guatemala,Ing. Eléctrica,7,79,False,4853,False,True
9167,Luis 9167,23,Antigua,Ing. Eléctrica,8,80,True,7881,True,True
9168,María 9168,22,Mixco,Ing. Electrónica,1,90,False,5186,True,False
9169,Diego 9169,24,Villa Nueva,Ing. Eléctrica,8,81,True,6471,False,False
9170,Diego 9170,30,Guatemala,Ing. Eléctrica,7,75,False,6585,True,False
9171,Ana 9171,18,Guatemala,Ing. Electrónica,2,65,False,3485,False,False
9172,Luis 9172,26,Mixco,Ing. Electrónica,1,69,True,2756,False,False
9173,Lucía 9173,25,Antigua,Ing. Sistemas,1,81,True,4593,True,True
9174,Diego 9174,18,Mixco,Ing. Electrónica,6,84,True,2933,True,False
9175,Ana 9175,28,Guatemala,Ing. Sistemas,3,82,True,5533,True,True
9176,María 9176,23,Quetzaltenango,Ing. Electrónica,10,87,True,2019,True,False
9177,Diego 9177,24,Quetzaltenango,Ing. Eléctrica,4,81,True,7361,True,True
9178,María 9178,28,Mixco,Ing. Eléctrica,2,82,False,6521,False,True
9179,Diego 9179,20,Antigua,Ing. Sistemas,6,65,True,2541,False,True
9180,Andrés 9180,18,Villa Nueva,Ing. Sistemas,9,71,False,4237,False,False
9181,Lucía 9181,18,Mixco,Ing. Electrónica,4,66,True,5759,False,False
9182,Andrés 9182,24,Quetzaltenango,Ing. Sistemas,5,79,False,5568,True,False
9183,Diego 9183,29,Guatemala,Ing. Sistemas,9,66,False,7340,True,False
9184,Paola 9184,19,Antigua,Ing. Eléctrica,6,86,False,6185,False,False
9185,Lucía 9185,21,Villa Nueva,Ing. Sistemas,8,96,False,2439,False,False
9186,Luis 9186,29,Villa Nueva,Ing. Eléctrica,9,97,True,7821,False,True
9187,Andrés 9187,18,Mixco,Ing. Sistemas,5,98,False,7020,True,True
9188,Diego 9188,29,Villa Nueva,Ing. Eléctrica,10,71,True,6188,False,False
9189,Sofía 9189,18,Guatemala,Ing. Eléctrica,3,83,False,3108,False,True
9190,Sofía 9190,30,Antigua,Ing. Eléctrica,1,79,True,4533,False,False
9191,Diego 9191,21,Mixco,Ing. Sistemas,5,83,True,2923,False,True
9192,Lucía 9192,28,Antigua,Ing. Electrónica,6,66,True,7809,True,False
9193,Carlos 9193,19,Mixco,Ing. Eléctrica,6,100,True,5623,False,True
9194,María 9194,20,Mixco,Ing. Sistemas,2,61,False,4616,True,False
9195,Sofía 9195,19,Guatemala,Ing. Eléctrica,6,81,False,5129,True,False
9196,Lucía 9196,30,Antigua,Ing. Sistemas,8,89,True,2717,True,False
9197,Lucía 9197,20,Antigua,Ing. Eléctrica,6,84,False,4144,True,True
9198,Javier 9198,27,Villa Nueva,Ing. Eléctrica,1,99,False,3099,False,True
9199,Ana 9199,26,Mixco,Ing. Sistemas,2,95,False,5422,True,False
9200,Ana 9200,28,Antigua,Ing. Eléctrica,4,73,True,3143,False,True
9201,María 9201,30,Guatemala,Ing. Electrónica,4,86,False,2518,True,True
9202,Carlos 9202,18,Quetzaltenango,Ing. Sistemas,1,80,False,7709,False,True
9203,Andrés 9203,18,Antigua,Ing. Sistemas,7,80,True,5204,False,False
9204,Carlos 9204,19,Antigua,Ing. Sistemas,7,87,False,4925,True,True
9205,Lucía 9205,19,Quetzaltenango,Ing. Electrónica,5,63,True,3659,True,True
9206,Ana 9206,20,Villa Nueva,Ing. Electrónica,4,77,False,4641,True,True
9207,Andrés 9207,21,Villa Nueva,Ing. Sistemas,1,84,True,6491,True,True
9208,Lucía 9208,27,Antigua,Ing. Sistemas,5,72,True,4029,False,False
9209,Diego 9209,23,Mixco,Ing. Electrónica,10,80,False,7782,False,False
9210,Carlos 9210,29,Guatemala,Ing. Electrónica,6,69,True,3458,True,True
9211,Carlos 9211,24,Antigua,Ing. Eléctrica,2,69,False,6918,True,False
9212,Lucía 9212,24,Villa Nueva,Ing. Eléctrica,4,65,False,7086,False,True
9213,Diego 9213,23,Antigua,Ing. Sistemas,3,73,True,7661,False,False
9214,María 9214,29,Antigua,Ing. Eléctrica,5,62,True,3854,True,True
9215,María 9215,20,Guatemala,Ing. Eléctrica,10,67,True,3692,False,True
9216,Luis 9216,27,Guatemala,Ing. Electrónica,5,68,False,6793,False,True
9217,Andrés 9217,26,Guatemala,Ing. Sistemas,4,81,True,3463,True,True
9218,Javier 9218,20,Villa Nueva,Ing. Eléctrica,9,75,False,6808,True,False
9219,Ana 9219,27,Mixco,Ing. Eléctrica,5,70,True,5490,False,False
9220,María 9220,24,Mixco,Ing. Eléctrica,7,72,True,3027,False,True
9221,Diego 9221,30,Mixco,Ing. Eléctrica,3,67,False,4993,True,False
9222,Javier 9222,28,Mixco,Ing. Sistemas,7,68,False,3527,True,False
9223,Lucía 9223,24,Mixco,Ing. Eléctrica,5,64,True,5557,True,True
9224,Luis 9224,30,Quetzaltenango,Ing. Sistemas,4,88,True,2794,False,False
9225,Andrés 9225,27,Guatemala,Ing. Eléctrica,6,78,False,6263,False,False
9226,Diego 9226,23,Antigua,Ing. Eléctrica,4,72,False,5189,False,True
9227,Javier 9227,19,Mixco,Ing. Electrónica,2,87,True,5230,False,True
9228,Andrés 9228,20,Quetzaltenango,Ing. Electrónica,4,70,False,5242,True,False
9229,María 9229,30,Antigua,Ing. Sistemas,6,87,True,5865,False,True
9230,Carlos 9230,19,Quetzaltenango,Ing. Electrónica,8,79,False,2784,False,True
9231,Diego 9231,19,Mixco,Ing. Sistemas,3,67,False,5456,False,False
9232,Ana 9232,27,Villa Nueva,Ing. Electrónica,5,81,True,6006,False,True
9233,Diego 9233,28,Villa Nueva,Ing. Sistemas,9,66,False,3996,True,False
9234,Sofía 9234,20,Quetzaltenango,Ing. Electrónica,5,96,False,6881,True,False
9235,María 9235,22,Mixco,Ing. Electrónica,1,84,False,6221,True,True
9236,Paola 9236,24,Villa Nueva,Ing. Sistemas,5,93,True,4078,False,False
9237,Carlos 9237,25,Guatemala,Ing. Eléctrica,1,80,True,7333,True,True
9238,Javier 9238,30,Mixco,Ing. Sistemas,8,86,True,2364,False,True
9239,Carlos 9239,23,Mixco,Ing. Eléctrica,1,98,False,5943,True,True
9240,Diego 9240,25,Guatemala,Ing. Sistemas,3,88,False,2709,False,False
9241,Javier 9241,22,Villa Nueva,Ing. Eléctrica,1,72,True,2034,False,True
9242,Diego 9242,20,Antigua,Ing. Electrónica,8,60,False,4573,True,True
9243,Lucía 9243,25,Villa Nueva,Ing. Electrónica,6,99,False,2745,False,True
9244,Javier 9244,26,Mixco,Ing. Electrónica,9,94,True,5437,True,True
9245,Sofía 9245,20,Mixco,Ing. Sistemas,9,99,False,4158,False,True
9246,Andrés 9246,25,Guatemala,Ing. Eléctrica,3,70,False,3776,True,False
9247,Andrés 9247,20,Guatemala,Ing. Sistemas,3,100,False,6047,False,True
9248,Sofía 9248,19,Antigua,Ing. Sistemas,6,83,True,3616,False,False
9249,Carlos 9249,30,Antigua,Ing. Eléctrica,2,76,False,6656,False,True
9250,Javier 9250,25,Mixco,Ing. Sistemas,9,63,False,3304,True,True
9251,Lucía 9251,18,Guatemala,Ing. Electrónica,9,83,False,4473,False,True
9252,Ana 9252,18,Guatemala,Ing. Eléctrica,10,95,False,5418,False,True
9253,Luis 9253,27,Villa Nueva,Ing. Electrónica,8,71,True,6435,True,False
9254,Sofía 9254,25,Mixco,Ing. Eléctrica,5,90,False,4977,True,True
9255,Luis 9255,19,Guatemala,Ing. Eléctrica,6,81,False,4361,False,False
9256,Carlos 9256,29,Guatemala,Ing. Eléctrica,5,63,False,4343,True,False
9257,Ana 9257,26,Mixco,Ing. Sistemas,10,93,True,3138,False,True
9258,Lucía 9258,24,Guatemala,Ing. Sistemas,8,75,True,5153,False,True
9259,Carlos 9259,19,Villa Nueva,Ing. Sistemas,10,99,False,4138,False,False
9260,Paola 9260,27,Mixco,Ing. Electrónica,7,79,True,3441,False,True
9261,Diego 9261,22,Antigua,Ing. Eléctrica,7,85,False,6278,False,False
9262,María 9262,22,Villa Nueva,Ing. Eléctrica,8,90,True,5443,False,False
9263,Javier 9263,29,Guatemala,Ing. Electrónica,6,62,True,6136,False,True
9264,Diego 9264,30,Villa Nueva,Ing. Sistemas,2,92,False,6420,True,True
9265,Carlos 9265,26,Antigua,Ing. Sistemas,1,89,False,3168,True,False
9266,Diego 9266,18,Quetzaltenango,Ing. Sistemas,7,96,False,4276,False,False
9267,Carlos 9267,28,Guatemala,Ing. Electrónica,3,93,True,3523,False,False
9268,Sofía 9268,30,Mixco,Ing. Eléctrica,3,79,True,6550,True,True
9269,Sofía 9269,23,Quetzaltenango,Ing. Eléctrica,4,85,False,5155,True,True
9270,Diego 9270,27,Mixco,Ing. Eléctrica,4,95,True,6348,False,False
9271,Javier 9271,28,Mixco,Ing. Eléctrica,4,78,False,2210,True,False
9272,María 9272,30,Quetzaltenango,Ing. Eléctrica,5,65,True,7797,True,True
9273,Paola 9273,20,Quetzaltenango,Ing. Eléctrica,10,92,False,7060,True,False
9274,Diego 9274,27,Quetzaltenango,Ing. Electrónica,9,96,True,6013,True,True
9275,Ana 9275,29,Antigua,Ing. Eléctrica,5,88,True,5024,True,True
9276,Paola 9276,23,Quetzaltenango,Ing. Electrónica,6,69,False,4343,False,False
9277,Diego 9277,24,Quetzaltenango,Ing. Electrónica,7,92,False,5897,True,True
9278,Javier 9278,19,Antigua,Ing. Electrónica,4,91,False,4314,False,True
9279,María 9279,27,Mixco,Ing. Electrónica,3,65,True,6058,False,True
9280,Paola 9280,19,Mixco,Ing. Sistemas,4,87,False,3436,False,True
9281,María 9281,20,Mixco,Ing. Electrónica,6,82,True,2142,True,True
9282,Diego 9282,19,Antigua,Ing. Electrónica,7,69,True,7310,True,True
9283,Ana 9283,22,Quetzaltenango,Ing. Electrónica,8,87,True,5571,True,False
9284,Sofía 9284,29,Antigua,Ing. Sistemas,10,90,True,6706,False,False
9285,Carlos 9285,18,Villa Nueva,Ing. Sistemas,3,64,True,6593,False,False
9286,María 9286,29,Guatemala,Ing. Eléctrica,4,91,False,5980,False,False
9287,Carlos 9287,22,Guatemala,Ing. Eléctrica,2,62,True,6333,False,True
9288,Ana 9288,21,Mixco,Ing. Electrónica,7,77,True,7414,False,True
9289,Paola 9289,21,Guatemala,Ing. Eléctrica,4,61,True,5543,False,False
9290,María 9290,18,Mixco,Ing. Sistemas,2,63,False,7703,True,True
9291,Diego 9291,20,Antigua,Ing. Eléctrica,3,92,False,6267,False,False
9292,María 9292,25,Quetzaltenango,Ing. Sistemas,10,92,False,7574,False,False
9293,Lucía 9293,23,Villa Nueva,Ing. Electrónica,5,84,False,3420,True,True
9294,Paola 9294,18,Villa Nueva,Ing. Electrónica,5,69,True,5059,True,True
9295,Diego 9295,30,Quetzaltenango,Ing. Electrónica,9,80,False,5208,True,True
9296,Sofía 9296,27,Villa Nueva,Ing. Electrónica,1,64,False,4230,False,False
9297,María 9297,19,Mixco,Ing. Eléctrica,3,61,True,2571,True,False
9298,Luis 9298,30,Guatemala,Ing. Electrónica,10,100,True,4752,True,True
9299,Luis 9299,29,Mixco,Ing. Sistemas,9,94,True,3113,True,True
9300,Paola 9300,18,Antigua,Ing. Electrónica,7,80,False,2662,False,False
9301,Ana 9301,18,Antigua,Ing. Electrónica,2,69,True,3156,False,True
9302,Sofía 9302,19,Mixco,Ing. Eléctrica,4,94,True,2353,True,False
9303,María 9303,30,Guatemala,Ing. Sistemas,9,93,False,4151,False,True
9304,Paola 9304,22,Villa Nueva,Ing. Electrónica,4,96,True,2406,True,True
9305,Luis 9305,25,Guatemala,Ing. Sistemas,1,85,True,3156,True,False
9306,Diego 9306,28,Guatemala,Ing. Sistemas,4,78,True,7769,False,True
9307,Carlos 9307,29,Guatemala,Ing. Eléctrica,4,97,False,6260,True,True
9308,María 9308,22,Guatemala,Ing. Electrónica,3,88,True,3341,False,True
9309,Luis 9309,25,Guatemala,Ing. Electrónica,4,76,False,2070,True,False
9310,Sofía 9310,27,Antigua,Ing. Eléctrica,9,70,True,6705,True,False
9311,Lucía 9311,29,Antigua,Ing. Eléctrica,7,93,True,5959,True,False
9312,Diego 9312,19,Mixco,Ing. Electrónica,10,67,False,3382,False,False
9313,Lucía 9313,26,Mixco,Ing. Electrónica,9,87,True,4501,False,True
9314,Luis 9314,18,Guatemala,Ing. Sistemas,4,99,True,6531,True,False
9315,Sofía 9315,29,Mixco,Ing. Electrónica,6,89,False,3933,False,True
9316,María 9316,20,Quetzaltenango,Ing. Eléctrica,4,80,False,2152,False,False
9317,Ana 9317,25,Antigua,Ing. Eléctrica,9,65,True,3877,False,True
9318,Luis 9318,28,Quetzaltenango,Ing. Eléctrica,8,76,True,7951,False,False
9319,Ana 9319,22,Quetzaltenango,Ing. Electrónica,4,77,False,6228,False,True
9320,Ana 9320,30,Antigua,Ing. Electrónica,8,76,True,6612,True,False
9321,Andrés 9321,19,Villa Nueva,Ing. Sistemas,10,77,False,5576,False,False
9322,Paola 9322,27,Mixco,Ing. Electrónica,2,78,False,5950,False,True
9323,Sofía 9323,20,Mixco,Ing. Electrónica,4,94,False,6555,True,True
9324,Lucía 9324,26,Guatemala,Ing. Sistemas,3,94,False,3874,False,True
9325,Paola 9325,22,Villa Nueva,Ing. Sistemas,2,66,True,7496,True,True
9326,Carlos 9326,22,Antigua,Ing. Eléctrica,8,80,False,6816,True,False
9327,Luis 9327,21,Guatemala,Ing. Sistemas,4,76,False,2912,False,True
9328,Carlos 9328,18,Antigua,Ing. Electrónica,1,93,False,6685,True,False
9329,Diego 9329,29,Villa Nueva,Ing. Sistemas,7,90,True,6519,False,True
9330,Carlos 9330,21,Mixco,Ing. Sistemas,5,75,False,2248,True,False
9331,Diego 9331,20,Villa Nueva,Ing. Sistemas,6,62,False,6812,True,False
9332,Andrés 9332,30,Guatemala,Ing. Electrónica,4,67,True,3247,False,False
9333,Luis 9333,24,Villa Nueva,Ing. Sistemas,6,62,True,7167,True,True
9334,Sofía 9334,28,Mixco,Ing. Electrónica,9,68,True,6348,False,False
9335,Andrés 9335,20,Antigua,Ing. Eléctrica,8,84,True,6781,True,True
9336,Ana 9336,23,Quetzaltenango,Ing. Sistemas,2,84,True,2620,True,False
9337,Carlos 9337,28,Guatemala,Ing. Electrónica,10,94,False,4675,False,True
9338,Lucía 9338,21,Villa Nueva,Ing. Sistemas,2,86,True,5090,True,True
9339,Lucía 9339,23,Antigua,Ing. Sistemas,6,97,True,5410,True,False
9340,Sofía 9340,19,Mixco,Ing. Eléctrica,3,100,True,4116,False,False
9341,María 9341,25,Antigua,Ing. Eléctrica,2,63,False,6966,True,False
9342,Javier 9342,27,Antigua,Ing. Electrónica,5,76,True,5307,False,True
